transaction_id,log_amount,rel_amount,band_9k,hr_country,offshore,cash,nonactive_status,days_since_prev_txn,same_day_txns,counterparty_novelty,intl_mismatch,score,anomaly,account_id,amount,flagged_by_rules
TXN000619,12.251863076901364,20.4678162481438,0,0,1,0,1,0.0,13,1,0,0.558081,1,ACC00016,209370.0,0
TXN001535,9.241487232973011,1.0084209661919814,0,1,0,0,1,17.0,1,1,0,0.526879,1,ACC00016,10315.37,1
TXN000977,13.038272060160168,50.0,0,0,0,0,1,1.0,11,1,0,0.566954,1,ACC00017,459672.65,0
TXN000162,9.192451312640442,1.1389043016344855,1,0,1,1,1,0.0,11,1,0,0.560708,1,ACC00017,9821.7,1
TXN000376,9.114821270349214,1.0538271055211643,1,0,0,0,1,0.0,11,1,0,0.537064,1,ACC00017,9088.01,1
TXN000752,8.258381010822568,0.4474632166854229,0,0,0,0,1,0.0,11,1,0,0.422088,1,ACC00017,3858.84,0
TXN000139,9.168185197499657,1.1115973614925643,1,0,0,1,1,0.0,11,1,0,0.515955,1,ACC00017,9586.21,1
TXN001424,9.007075425463945,0.9461728944788356,0,0,0,0,1,0.0,11,1,0,0.414315,1,ACC00017,8159.62,0
TXN001220,9.173061053096923,1.1170311515263256,1,0,1,1,1,0.0,11,1,0,0.560836,1,ACC00017,9633.07,1
TXN000389,5.267806611343015,0.02237872681637999,0,0,1,0,1,0.0,11,1,0,0.517207,1,ACC00017,192.99,0
TXN001520,8.17012905818255,0.40965628321108466,0,0,0,0,1,0.0,11,1,0,0.422851,1,ACC00017,3532.8,0
TXN000791,9.587981285873381,1.691523994890892,0,0,0,0,1,0.0,11,0,0,0.541159,1,ACC00017,14587.39,0
TXN000309,9.001729458474205,0.9411275636130876,0,0,0,0,1,0.0,11,1,0,0.414315,1,ACC00017,8116.11,0
TXN001051,8.325717866428825,0.47863967397259793,0,0,0,0,1,32.0,1,1,0,0.436227,1,ACC00017,4127.7,0
TXN001417,9.337173002912214,1.1527642936935107,0,0,0,0,0,1.0,2,1,0,0.364347,1,ACC00018,11351.27,0
TXN001551,9.220867764020282,1.0261836092210825,0,0,0,0,0,0.0,2,1,0,0.365993,1,ACC00018,10104.83,0
TXN000815,9.208587837183806,1.01365796689347,1,1,0,1,0,3.0,1,1,1,0.582168,1,ACC00018,9981.49,1
TXN000832,9.464010024537663,1.308668630039606,0,0,0,0,0,1.0,1,1,0,0.357875,1,ACC00018,12886.46,0
TXN001251,9.279089080324407,1.0877089468873768,0,0,1,0,0,7.0,1,1,0,0.407481,1,ACC00018,10710.67,0
TXN000378,9.347615747143054,1.1648664567888698,0,0,1,0,0,3.0,1,0,0,0.512255,1,ACC00018,11470.44,0
TXN001530,8.619551204069808,0.5623946379608002,0,0,0,1,0,7.0,1,1,0,0.419355,1,ACC00018,5537.9,0
TXN001426,8.648149521411007,0.578713313699604,0,0,0,1,0,8.0,1,1,0,0.419495,1,ACC00018,5698.59,0
TXN000978,8.891929639933174,0.738503097390068,0,0,0,1,0,15.0,1,1,0,0.420396,1,ACC00018,7272.04,0
TXN001162,9.164213707539991,0.9696567482481974,1,0,0,1,0,11.0,1,1,0,0.443655,1,ACC00018,9548.21,1
TXN000134,8.72580121189603,0.625450390982025,0,0,0,1,0,15.0,1,1,0,0.421499,1,ACC00018,6158.81,0
TXN001166,9.255516393946978,1.062366202904438,0,0,1,0,0,4.0,2,1,0,0.417192,1,ACC00018,10461.12,0
TXN000776,7.789073541124929,0.2450573778815883,0,0,1,0,0,0.0,2,0,0,0.530659,1,ACC00018,2413.08,0
TXN001040,9.19679504686782,1.0017731288717375,1,0,0,1,0,1.0,1,1,0,0.4369,1,ACC00018,9864.46,1
TXN001394,8.371718763821836,0.43892149893368543,0,1,0,0,0,1.0,1,0,1,0.580493,1,ACC00018,4322.06,1
TXN000471,9.080902304539299,0.8921387224535391,0,0,0,1,0,14.0,1,1,0,0.419187,1,ACC00018,8784.89,0
TXN000880,9.46736734146833,1.3130699705494058,0,1,0,0,0,32.0,1,1,0,0.498792,1,ACC00018,12929.8,1
TXN000427,9.19502366786429,1.0,1,0,0,1,0,15.0,1,1,0,0.440466,1,ACC00018,9847.0,1
TXN001306,12.10836598646192,18.420024372905456,0,0,1,0,0,12.0,1,1,0,0.509553,1,ACC00018,181381.98,0
TXN001385,11.856900697871517,14.324501878744796,0,0,0,0,0,2.0,1,1,0,0.424804,1,ACC00018,141053.37,0
TXN001573,9.173026799074277,0.9782410886564435,1,0,0,1,0,1.0,1,1,0,0.436712,1,ACC00018,9632.74,1
TXN001482,9.099377525863316,0.9087762770386919,0,1,0,0,0,6.0,1,1,1,0.49181,1,ACC00018,8948.72,1
TXN000802,8.168004441584698,0.3580075149791815,0,0,0,1,0,1.0,1,1,0,0.420932,1,ACC00018,3525.3,0
TXN000655,9.0356476415467,1.2821006162249409,0,0,0,0,1,1.0,2,1,0,0.41475,1,ACC00019,8396.15,0
TXN001496,8.654820683559308,0.8760060133659197,0,1,0,1,1,0.0,2,1,1,0.592275,1,ACC00019,5736.74,1
TXN001126,8.781549316964515,0.9943828932108366,0,0,0,1,1,27.0,1,0,0,0.56998,1,ACC00019,6511.96,0
TXN000541,8.72596191822504,0.9406077042242446,0,0,1,0,1,4.0,1,1,0,0.46063,1,ACC00019,6159.8,0
TXN001244,12.620767494896171,46.234925928555775,0,0,1,0,1,8.0,1,1,0,0.58557,1,ACC00019,302780.74,0
TXN001200,8.194058019433081,0.5525302939723565,0,0,1,1,1,4.0,2,1,0,0.539094,1,ACC00019,3618.38,0
TXN000364,7.42598939199592,0.2562414630589525,0,0,0,0,1,0.0,2,1,0,0.425925,1,ACC00019,1678.06,0
TXN000806,8.979178509755744,1.2116993408660743,0,0,0,1,1,17.0,1,1,0,0.480897,1,ACC00019,7935.11,0
TXN000461,8.792781933430632,1.0056171067891635,0,0,0,0,1,16.0,1,1,0,0.416262,1,ACC00019,6585.53,0
TXN001474,9.188797992187883,1.4943137960021347,1,0,0,1,1,5.0,1,0,0,0.598778,-1,ACC00019,9785.88,1
TXN001212,8.65197405312905,0.8735154598323801,0,0,0,0,1,2.0,1,1,0,0.406968,1,ACC00019,5720.43,0
TXN000684,8.21909169143598,0.5665406119798526,0,0,0,0,1,1.0,1,1,0,0.411821,1,ACC00019,3710.13,0
TXN000654,12.128366044533351,28.256737741353497,0,1,0,0,1,6.0,1,1,1,0.642884,-1,ACC00019,185046.17,1
TXN001348,8.22672858463728,0.5708849558197792,0,0,0,0,1,22.0,1,1,0,0.426645,1,ACC00019,3738.58,0
TXN000966,9.484049272790342,2.007609091512954,0,0,0,0,1,5.0,1,1,0,0.419925,1,ACC00019,13147.32,0
TXN000618,8.430634802721007,0.7000440542424541,0,0,1,0,1,3.0,1,1,0,0.464114,1,ACC00019,4584.41,0
TXN000191,13.032818882050426,50.0,0,0,0,0,1,2.0,2,0,0,0.626018,-1,ACC00019,457172.79,0
TXN000437,9.180608734799542,1.4821252010881474,1,1,0,1,1,0.0,2,0,1,0.680362,-1,ACC00019,9706.06,1
TXN001233,9.166449088671133,1.0,1,0,0,1,1,1.0,9,1,0,0.526324,1,ACC00020,9569.58,1
TXN000325,9.33942112518194,1.1888525933217549,0,0,0,0,1,0.0,9,1,0,0.41737,1,ACC00020,11376.82,1
TXN001505,12.419006939272586,25.858989631728875,0,0,0,0,1,0.0,9,1,0,0.516556,1,ACC00020,247459.67,0
TXN000492,9.195533286159042,1.0295143569519247,1,1,0,1,1,0.0,9,1,1,0.632093,-1,ACC00020,9852.02,1
TXN001043,12.391914581843691,25.16781091751153,0,0,0,0,1,0.0,9,1,0,0.516172,1,ACC00020,240845.38,0
TXN000913,9.041030198803602,0.882114993552486,0,0,0,1,1,0.0,9,1,0,0.484961,1,ACC00020,8441.47,0
TXN001000,12.985038581772928,45.54458293885416,0,0,1,0,1,0.0,9,1,0,0.593539,1,ACC00020,435842.53,0
TXN000857,7.083220048312879,0.12443597315660666,0,0,1,0,1,0.0,9,1,0,0.491378,1,ACC00020,1190.8,0
TXN000817,9.257459617128111,1.095290493417684,0,1,0,0,1,0.0,9,0,1,0.639326,-1,ACC00020,10481.47,1
TXN000337,9.194545283757426,1.0284975934158032,1,0,0,1,1,11.0,1,1,0,0.501101,1,ACC00020,9842.29,1
TXN001207,0.0,0.0,0,0,0,0,1,10.0,1,1,0,0.519631,1,ACC00020,0.0,0
TXN000710,7.137802941973085,0.1314226956668945,0,0,0,0,1,18.0,1,1,0,0.435061,1,ACC00020,1257.66,0
TXN000287,0.0,0.0,0,0,0,0,1,32.0,1,1,0,0.538384,1,ACC00020,,0
TXN001278,8.994795378362275,0.8422543100115157,0,0,0,1,1,22.0,1,1,0,0.482034,1,ACC00020,8060.02,0
TXN000740,6.683323398127704,0.08338610471932938,0,1,0,0,1,6.0,1,1,1,0.57743,1,ACC00020,797.97,1
TXN001550,7.4849358980970315,0.1860071183897308,0,0,0,0,1,4.0,1,1,0,0.419213,1,ACC00020,1780.01,0
TXN000276,9.58310045366604,2.6167272792822027,0,0,0,0,1,1.0,7,1,0,0.439922,1,ACC00021,14516.36,0
TXN000388,8.444768724449018,0.8381539515369467,0,0,0,0,1,0.0,7,1,0,0.423011,1,ACC00021,4649.68,0
TXN000862,12.707376672423447,50.0,0,0,1,0,1,0.0,7,1,0,0.595256,-1,ACC00021,330173.53,0
TXN000295,8.533889036875358,0.9162969071793279,0,0,0,0,1,0.0,7,1,0,0.422011,1,ACC00021,5083.18,0
TXN001547,8.966459531705638,1.412307290187967,0,1,0,1,1,0.0,7,1,1,0.608234,-1,ACC00021,7834.81,1
TXN000717,9.52916276240425,2.479316451931267,0,0,0,0,1,0.0,7,1,0,0.429019,1,ACC00021,13754.07,0
TXN001066,9.429532125211892,2.244189976611192,0,1,0,0,1,0.0,7,1,0,0.53918,1,ACC00021,12449.7,1
TXN001455,7.014625654228094,0.20041189539479318,0,0,0,0,1,1.0,1,1,0,0.42495,1,ACC00021,1111.79,0
TXN000248,6.61591791860021,0.1344545540578907,0,0,1,1,1,18.0,1,1,0,0.558021,1,ACC00021,745.89,0
TXN001064,8.094106735291556,0.5901929238714563,0,0,1,0,1,29.0,1,1,0,0.487722,1,ACC00021,3274.11,0
TXN001418,6.287096187845459,0.09672601745823589,0,0,0,0,1,19.0,1,1,0,0.448033,1,ACC00021,536.59,0
TXN000530,9.090516881006025,1.5988697662471103,0,0,1,0,1,8.0,1,1,0,0.467418,1,ACC00021,8869.77,0
TXN001211,8.349179191636482,0.7617288790947315,0,1,0,0,1,14.0,1,1,1,0.560324,1,ACC00021,4225.71,1
TXN000793,9.487178612021143,2.37737189106854,0,1,0,0,1,3.0,1,1,1,0.569092,1,ACC00021,13188.53,1
TXN000595,7.172439926201215,0.2347028629884498,0,0,0,0,1,13.0,1,1,0,0.42796,1,ACC00021,1302.02,0
TXN001582,8.701657450982141,1.0837030928206723,0,1,0,1,1,10.0,1,1,1,0.592904,1,ACC00021,6011.87,1
TXN001562,8.772133039912184,1.162846494607956,0,0,0,1,1,6.0,1,1,0,0.470304,1,ACC00021,6450.92,0
TXN000489,7.878397823205632,0.47564274158295816,0,0,0,0,1,7.0,1,1,0,0.415835,1,ACC00021,2638.64,0
TXN001164,6.772634051811572,0.08975922359058497,0,0,0,0,0,1.0,4,1,0,0.389522,1,ACC00022,872.61,0
TXN001522,9.598895305610405,1.5169690408288696,0,0,0,0,0,0.0,4,1,0,0.369296,1,ACC00022,14747.48,0
TXN001029,9.170155674339123,0.9880108108942134,1,0,0,1,0,0.0,4,1,0,0.447965,1,ACC00022,9605.12,1
TXN000692,7.5347786825501535,0.19245963272789926,0,1,0,0,0,0.0,4,1,1,0.52157,1,ACC00022,1871.03,1
TXN001491,9.168533517640672,0.9864092350340862,1,0,1,0,0,5.0,1,1,0,0.506115,1,ACC00022,9589.55,0
TXN000841,12.499557747787533,27.589653017612708,0,0,0,0,0,3.0,1,1,0,0.440606,1,ACC00022,268217.64,0
TXN000438,8.287601394782431,0.4087042613541391,0,0,0,0,0,3.0,1,1,0,0.359653,1,ACC00022,3973.29,0
TXN001190,9.203104254311555,1.0211100453368376,1,0,0,1,0,12.0,1,1,0,0.444213,1,ACC00022,9926.9,1
TXN000762,9.194132734951928,1.0119891891057868,1,0,0,1,0,16.0,1,1,0,0.442823,1,ACC00022,9838.23,1
TXN001037,7.859532838650864,0.26634401993483636,0,0,1,0,0,36.0,1,1,0,0.450376,1,ACC00022,2589.31,0
TXN001136,9.196072062055006,1.0139538711178886,1,0,1,1,0,45.0,1,1,0,0.549299,1,ACC00022,9857.33,1
TXN001060,9.201790929420639,1.0197697413254405,1,0,0,0,0,10.0,1,1,0,0.46116,1,ACC00022,9913.87,0
TXN001486,2.8881470628740535,0.0017445553364003634,0,0,0,0,0,1.0,1,1,0,0.441254,1,ACC00022,16.96,0
TXN000622,9.356793789455567,1.1907629086551443,0,1,0,0,0,8.0,1,1,1,0.496178,1,ACC00022,11576.21,1
TXN000405,13.031923373019932,50.0,0,0,1,0,1,1.0,12,1,0,0.616742,-1,ACC00023,456763.57,0
TXN000711,8.356214251995398,0.888022428276155,0,0,0,0,1,0.0,12,1,0,0.422198,1,ACC00023,4255.55,0
TXN000252,8.341622396865022,0.8751555925140307,0,0,0,0,1,0.0,12,1,0,0.422198,1,ACC00023,4193.89,0
TXN000447,8.01269086672272,0.6297842415693117,0,0,0,0,1,0.0,12,1,0,0.426561,1,ACC00023,3018.03,0
TXN001328,4.95660140560377,0.029445981096226866,0,0,0,0,1,0.0,12,1,0,0.472057,1,ACC00023,141.11,1
TXN000225,8.725271834697551,1.2845029334340534,0,0,0,1,1,0.0,12,1,0,0.49875,1,ACC00023,6155.55,0
TXN001307,9.19980304887677,2.06465762343325,1,0,1,1,1,0.0,12,1,0,0.596601,-1,ACC00023,9894.18,1
TXN001517,8.874039320701922,1.4905747193596213,0,0,0,0,1,0.0,12,1,0,0.421868,1,ACC00023,7143.08,0
TXN000279,9.20209648432029,2.069398695579138,1,0,0,1,1,0.0,12,1,0,0.560751,1,ACC00023,9916.9,1
TXN001070,7.9299327880142405,0.579746315078884,0,1,0,1,1,0.0,12,1,1,0.620836,-1,ACC00023,2778.24,1
TXN000566,8.5360659747768,1.0630393569503556,0,1,0,0,1,0.0,12,1,1,0.576792,1,ACC00023,5094.26,1
TXN000973,8.338559227087954,0.8724783057344646,0,0,0,0,1,0.0,12,1,0,0.422305,1,ACC00023,4181.06,0
TXN000453,8.40984625969528,0.9369606430496445,0,0,0,0,1,7.0,1,1,0,0.412218,1,ACC00023,4490.07,0
TXN001118,7.655816690419474,0.44069851518050823,0,0,0,0,1,3.0,1,1,0,0.416457,1,ACC00023,2111.9,0
TXN000203,9.207492320124048,2.080596139740597,1,0,0,1,1,9.0,1,1,0,0.549192,1,ACC00023,9970.56,1
TXN001480,9.564011007496402,2.9719051827305614,0,0,0,0,1,8.0,1,1,0,0.429853,1,ACC00023,14241.86,0
TXN000242,7.568089969795532,0.4036672359987605,0,0,1,0,1,16.0,1,1,0,0.479928,1,ACC00023,1934.44,0
TXN000412,9.245318443995853,2.1608124928920436,0,0,0,0,1,3.0,1,1,0,0.4203,1,ACC00023,10354.97,0
TXN001169,9.164085940118415,1.0,1,0,1,1,0,1.0,7,1,0,0.524379,1,ACC00024,9546.99,1
TXN001033,9.0647040089289,0.9053869334732727,0,0,1,0,0,0.0,7,1,0,0.414021,1,ACC00024,8643.72,0
TXN001293,8.282348953269215,0.41400169058520014,0,0,0,0,0,0.0,7,1,0,0.370254,1,ACC00024,3952.47,0
TXN001552,8.810444725582887,0.7020956343308205,0,0,1,0,0,0.0,7,1,0,0.413654,1,ACC00024,6702.9,0
TXN000023,6.735352369371111,0.08805288368375792,0,0,0,0,0,0.0,7,1,0,0.388508,1,ACC00024,840.64,0
TXN001289,11.65389129108212,12.060087001243325,0,0,0,0,0,0.0,7,1,0,0.431019,1,ACC00024,115137.53,0
TXN000227,8.31526793153937,0.427860508914328,0,1,0,0,0,0.0,7,1,1,0.505455,1,ACC00024,4084.78,1
TXN000780,13.116617441084633,50.0,0,0,0,0,0,1.0,1,1,0,0.487845,1,ACC00024,497134.27,0
TXN001171,9.60141442378898,1.5486221311638537,0,1,0,0,0,11.0,1,1,1,0.513677,1,ACC00024,14784.68,1
TXN000117,9.207934480138029,1.0448287889690886,1,0,1,1,0,56.0,1,0,0,0.634159,-1,ACC00024,9974.97,1
TXN000113,11.789915632170503,13.817374900361266,0,0,0,0,0,52.0,1,1,0,0.492117,1,ACC00024,131914.34,0
TXN000555,7.581546332549804,0.2053694410489589,0,0,0,1,0,80.0,1,0,0,0.600691,-1,ACC00024,1960.66,0
TXN000922,9.189610995380498,1.025856317017196,1,0,0,1,0,65.0,1,1,0,0.512508,1,ACC00024,9793.84,1
TXN000587,9.160559617333973,1.1606764424912857,1,0,0,1,0,1.0,8,1,0,0.472111,1,ACC00025,9513.38,1
TXN000822,9.11083159036603,1.1043639837441026,1,0,0,0,0,0.0,8,1,0,0.491425,1,ACC00025,9051.82,0
TXN000041,8.732509388766276,0.7564616704142424,0,0,1,0,0,0.0,8,1,0,0.413539,1,ACC00025,6200.27,0
TXN000031,0.0,0.0,0,0,0,0,0,0.0,8,1,0,0.488161,1,ACC00025,,0
TXN001243,8.860113168042634,0.8594348013337546,0,0,1,1,0,0.0,8,1,0,0.482998,1,ACC00025,7044.28,0
TXN000267,9.455112333809941,1.558279783466176,0,1,0,0,0,0.0,8,1,1,0.518218,1,ACC00025,12772.3,1
TXN000782,7.225568805213248,0.16752700267556161,0,0,0,0,0,0.0,8,1,0,0.383094,1,ACC00025,1373.12,0
TXN001492,9.011573529701534,1.0,0,0,0,0,0,0.0,8,1,0,0.366291,1,ACC00025,8196.41,0
TXN000690,9.272413356173962,1.2980561001706845,0,1,0,0,0,12.0,1,1,1,0.502623,1,ACC00025,10639.4,1
TXN001178,9.598073188164108,1.7977821997679473,0,0,0,0,0,2.0,1,1,0,0.365095,1,ACC00025,14735.36,0
TXN000183,9.172988391653544,1.1751937738595313,1,0,0,1,0,1.0,1,1,0,0.442205,1,ACC00025,9632.37,1
TXN000676,9.188059997598376,1.193041831728769,1,0,0,1,0,5.0,1,1,0,0.443337,1,ACC00025,9778.66,1
TXN000301,7.876551170638258,0.3213321441948365,0,0,0,0,0,7.0,1,1,0,0.362186,1,ACC00025,2633.77,0
TXN000306,7.754095538158476,0.2842829970682286,0,0,1,1,0,11.0,1,0,0,0.575492,1,ACC00025,2330.1,0
TXN000652,8.751773493067088,0.7711778693354774,0,0,0,0,0,19.0,1,1,0,0.366828,1,ACC00025,6320.89,0
TXN000696,8.98282728814403,0.971659543629467,0,0,0,1,0,28.0,1,1,0,0.433897,1,ACC00025,7964.12,0
TXN000656,12.759086718591707,31.404683388926678,0,0,1,0,0,1.0,1,1,0,0.51164,1,ACC00026,347696.01,0
TXN001191,8.959208784121804,0.7025444678981202,0,0,0,0,0,5.0,1,1,0,0.358312,1,ACC00026,7778.2,0
TXN001342,8.10541620525038,0.2990894614716926,0,0,1,0,0,1.0,1,1,0,0.412026,1,ACC00026,3311.36,0
TXN000712,8.924854552660564,0.6788159115275569,0,0,1,0,0,16.0,1,1,0,0.413712,1,ACC00026,7515.49,0
TXN000873,9.606091114722465,1.3416456893258077,0,0,0,0,0,11.0,1,1,0,0.362522,1,ACC00026,14853.99,0
TXN001205,12.707354108344832,29.82134079756347,0,0,1,0,0,5.0,1,1,0,0.512177,1,ACC00026,330166.08,1
TXN001226,7.9548251194194375,0.25726394056073854,0,0,0,0,0,12.0,1,0,0,0.469477,1,ACC00026,2848.29,0
TXN000709,9.077892963057552,0.7910864591603464,0,0,0,1,0,2.0,1,1,0,0.413746,1,ACC00026,8758.49,0
TXN001112,8.1614749325655,0.3163401065983108,0,0,0,0,0,8.0,1,1,0,0.36245,1,ACC00026,3502.35,0
TXN000668,7.970322340633177,0.261283280359338,0,0,0,1,0,38.0,1,1,0,0.45974,1,ACC00026,2892.79,0
TXN000917,7.320063585572296,0.13632336085452068,0,0,0,0,0,6.0,1,1,0,0.369836,1,ACC00026,1509.3,0
TXN000937,9.312217126378465,1.0,0,0,1,0,0,15.0,1,1,0,0.413674,1,ACC00026,11071.47,0
TXN000060,9.458742229504487,1.1578182481639747,0,1,0,0,0,10.0,1,1,1,0.499023,1,ACC00026,12818.75,1
TXN001258,13.014927687839538,40.56066086978514,0,0,0,0,0,9.0,1,1,0,0.467337,1,ACC00026,449066.14,0
TXN001553,9.18155913735057,0.8775067809423682,1,1,0,1,0,4.0,1,0,0,0.613216,-1,ACC00026,9715.29,1
TXN000163,9.45027496147749,1.148055316954298,0,0,1,0,0,6.0,1,1,0,0.40909,1,ACC00026,12710.66,0
TXN000469,12.006041068010855,14.789362207547871,0,0,0,0,0,8.0,1,1,0,0.430806,1,ACC00026,163739.98,0
TXN000363,12.963438710211722,38.52508384162176,0,0,0,0,0,2.0,1,0,0,0.56351,1,ACC00026,426529.31,0
TXN000399,11.948463806084535,13.961876787815891,0,0,0,0,0,1.0,1,1,0,0.423363,1,ACC00026,154578.5,0
TXN000142,9.161052433937892,0.9885452974338308,1,0,0,0,0,1.0,2,1,0,0.468885,1,ACC00027,9518.07,0
TXN000757,9.169218332446926,0.9966515585208696,1,0,0,1,0,0.0,2,1,0,0.443588,1,ACC00027,9596.12,1
TXN001206,9.323054582818129,1.1624118749195087,0,0,0,0,0,55.0,1,1,0,0.416927,1,ACC00027,11192.12,0
TXN000334,7.7784585126727706,0.2479747329763324,0,0,0,0,0,23.0,1,1,0,0.375477,1,ACC00027,2387.59,0
TXN001061,11.972592732612513,16.446591112089703,0,0,0,0,0,14.0,1,1,0,0.440802,1,ACC00027,158353.7,0
TXN001279,9.16000346221229,0.9875087761571025,1,0,1,1,0,3.0,1,1,0,0.508093,1,ACC00027,9508.09,1
TXN000365,9.143174402116326,0.971027256978343,1,0,0,0,0,1.0,1,1,0,0.467986,1,ACC00027,9349.4,0
TXN000514,6.108336056339242,0.046590488930617464,0,0,1,0,0,11.0,1,1,0,0.44581,1,ACC00027,448.59,0
TXN000395,9.595021651567654,1.5257489333593675,0,1,0,0,0,6.0,1,1,1,0.508461,1,ACC00027,14690.46,1
TXN000373,9.393042689604863,1.2466889480659218,0,0,1,0,0,11.0,1,1,0,0.411414,1,ACC00027,12003.57,0
TXN000751,9.252661082859802,1.0833921872468417,0,0,1,0,0,1.0,1,1,0,0.407343,1,ACC00027,10431.29,0
TXN001097,9.175914544961165,1.0033484414791303,1,0,1,1,0,1.0,1,1,0,0.506295,1,ACC00027,9660.6,1
TXN000259,9.164595865080448,0.992054721676381,1,0,0,1,0,2.0,1,1,0,0.438728,1,ACC00027,9551.86,1
TXN001275,9.488959499731212,1.3722004578142073,0,0,0,0,0,6.0,1,1,0,0.359636,1,ACC00027,13212.04,0
TXN001419,8.145422013431892,0.3149755398997104,0,1,0,0,0,1.0,1,1,0,0.477952,1,ACC00028,3446.56,1
TXN001014,9.18816429026414,0.8937491260986027,1,0,0,1,0,15.0,1,1,0,0.446541,1,ACC00028,9779.68,1
TXN001103,12.110336169874683,16.608896110601876,0,0,0,0,0,18.0,1,1,0,0.44586,1,ACC00028,181739.69,0
TXN001016,9.325270452935868,1.0250989050758021,0,0,0,0,0,7.0,2,1,0,0.370556,1,ACC00028,11216.95,0
TXN001203,9.300483589629094,1.0,0,0,0,0,0,0.0,2,1,0,0.365681,1,ACC00028,10942.31,0
TXN000032,9.101396778086881,0.8194622524859925,0,0,0,0,0,90.0,1,1,0,0.464053,1,ACC00028,8966.81,1
TXN000351,9.208424537937576,0.9120432522931631,1,0,1,1,0,23.0,1,1,0,0.529623,1,ACC00028,9979.86,1
TXN001414,12.584021736489852,26.672314164011073,0,0,0,0,0,37.0,1,1,0,0.479114,1,ACC00028,291856.73,0
TXN000204,12.201964819955576,18.202657391355206,0,0,1,0,0,56.0,1,1,0,0.56643,1,ACC00028,199179.12,0
TXN000540,12.96345099531243,38.98030214826668,0,0,0,0,0,1.0,1,1,0,0.45703,1,ACC00028,426534.55,0
TXN000883,9.170051568617586,0.877704981854837,1,1,0,1,0,1.0,1,1,1,0.579285,1,ACC00028,9604.12,1
TXN001542,9.05624235742875,0.7832788506266044,0,0,1,1,0,23.0,1,1,0,0.492474,1,ACC00028,8570.88,0
TXN001261,9.429195541310358,1.1373750149648476,0,0,1,0,0,21.0,1,1,0,0.422478,1,ACC00028,12445.51,0
TXN000304,9.186896704129527,0.9966947900339603,1,0,0,1,0,1.0,13,1,0,0.477824,1,ACC00029,9767.29,1
TXN000645,11.975436973237636,16.20509445206374,0,0,1,0,0,0.0,13,1,0,0.507089,1,ACC00029,158804.74,0
TXN000733,9.193506473640204,1.0033052099660396,1,0,0,1,0,0.0,13,1,0,0.457172,1,ACC00029,9832.07,1
TXN001357,9.208286263739621,1.0182454937304075,1,0,1,0,0,0.0,13,1,0,0.523185,1,ACC00029,9978.48,0
TXN001298,6.483413115104284,0.06665523772204807,0,0,0,0,0,0.0,13,1,0,0.399582,1,ACC00029,653.2,0
TXN001444,12.433148256156876,25.61144343488767,0,0,0,0,0,0.0,13,1,0,0.457658,1,ACC00029,250983.95,0
TXN001316,8.441462672876543,0.4729062581635318,0,0,0,0,0,0.0,13,1,0,0.374065,1,ACC00029,4634.33,0
TXN000658,8.884248670686622,0.736390371930512,0,0,0,0,0,0.0,13,1,0,0.371726,1,ACC00029,7216.39,0
TXN000735,7.205783643488062,0.13737183254963428,0,0,0,0,0,0.0,13,1,0,0.389691,1,ACC00029,1346.2,0
TXN000470,9.499977781509815,1.3631496130485894,0,0,0,0,0,0.0,13,1,0,0.375416,1,ACC00029,13358.43,0
TXN000734,9.197079838442347,1.0068971639890283,1,0,1,1,0,0.0,13,1,0,0.520408,1,ACC00029,9867.27,1
TXN001058,9.12092428781263,0.9330559773380355,1,0,0,0,0,0.0,13,1,0,0.493701,1,ACC00029,9143.65,0
TXN000078,9.078594812373645,0.894380224660397,0,0,0,0,0,0.0,13,1,0,0.37161,1,ACC00029,8764.64,0
TXN001185,9.056311184768397,0.8746683565177638,0,0,0,0,0,33.0,1,1,0,0.378564,1,ACC00029,8571.47,0
TXN001008,9.201356134304678,1.0112126110240334,1,0,0,1,0,26.0,1,1,0,0.456696,1,ACC00029,9909.56,1
TXN000936,9.453286550586572,1.3009608477011494,0,0,0,0,0,5.0,1,1,0,0.359645,1,ACC00029,12749.0,0
TXN001528,8.388927908464215,0.4486983248432602,0,0,0,0,0,75.0,1,1,0,0.449451,1,ACC00029,4397.1,0
TXN001158,7.355704998696456,0.15960725248171367,0,0,0,1,0,20.0,1,1,0,0.448972,1,ACC00029,1564.1,0
TXN000107,12.736992589339996,34.70503016425026,0,0,1,0,0,3.0,1,1,0,0.518547,1,ACC00029,340098.19,0
TXN000852,11.797999439288937,13.570345154127482,0,0,0,0,0,63.0,1,1,0,0.511199,1,ACC00029,132985.04,0
TXN000783,12.450676195040373,50.0,0,0,0,0,0,1.0,4,1,0,0.500916,1,ACC00030,255421.98,0
TXN000277,12.72076640839063,50.0,0,0,0,0,0,0.0,4,1,0,0.495157,1,ACC00030,334624.21,0
TXN000066,7.950262716265474,0.7405302486177023,0,0,0,0,0,0.0,4,1,0,0.369615,1,ACC00030,2835.32,0
TXN001416,9.166093770176621,2.4984995181220078,1,0,0,1,0,0.0,4,1,0,0.499325,1,ACC00030,9566.18,1
TXN001454,6.007288682454868,0.10587734442131547,0,0,0,0,0,32.0,1,0,0,0.515089,1,ACC00030,405.38,0
TXN001325,11.66716471230384,30.473494098626976,0,0,0,0,0,3.0,1,1,0,0.444019,1,ACC00030,116676.0,0
TXN001410,8.250560028152163,1.0,0,0,0,1,0,1.0,1,1,0,0.418355,1,ACC00030,3828.77,0
